review_id,text,language,rating,sentiment,product_category
66565075_rev_3,ma basch,darija_arabizi,3.0,neutral,Sports & Loisirs
41570626_rev_4,kant tn9sh bta9a lsout lsghira,darija_arabizi,3.0,neutral,TV & HIGH TECH
29015221_rev_6,moulinks afdl,darija_arabizi,1.0,negative,"Maison, cuisine & bureau"
63949403_rev_5,l3dad mhrs,darija_arabizi,3.0,neutral,Sports & Loisirs
mpg871075_rev_6,mntouj 3aly ljouda,darija_arabizi,5.0,positive,Vêtements & Chaussures
66566734_rev_4,m7al trkib l3jlat lty tnfsl bastmrar. lda fhw machy 3mlyaan bzaf. l7sn l7d ychft!,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
65695418_rev_3,mntouj mzyan,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
mpg1141377_rev_4,ma basch,darija_arabizi,3.0,neutral,Sports & Loisirs
mpg843761_rev_3,machy f3al,darija_arabizi,3.0,neutral,Sports & Loisirs
66528326_rev_3,asghr bktir mma khas,darija_arabizi,3.0,neutral,Sports & Loisirs
64427929_rev_4,9outh wf3alith,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
mpg1446597_rev_3,radya bzaf 3n astkhdamath wml79ath lmt3dda. l3ib lou7id hw an chy lml79at maymknch ghslha fy ghsala ls7oun,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
mpg1146244_rev_5,"jouda btmn mnasb, lkn machy lafdl :)",darija_arabizi,3.0,neutral,Sports & Loisirs
54437381_rev_3,khfa9a wa3ra,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
mpg90555_rev_4,ljouda khayba,darija_arabizi,1.0,negative,TV & HIGH TECH
64221659_rev_5,"le produit m3ib, ghirna lbtaryat 3da mrat, jrbna 3la 3da tlfzywnat lkn makaynch ichara",darija_arabizi,1.0,negative,TV & HIGH TECH
mpg1398156_rev_4,"lst radya 3n mchtryaty balmra, 3ndih balf3l zr makhdamch",darija_arabizi,1.0,negative,"Maison, cuisine & bureau"
42748969_rev_5,mtaly rghm anny wslny bloun akhr lkn mzyan,darija_arabizi,5.0,positive,Sports & Loisirs
mpg56969_rev_5,mtin bzaf w3aly lada2,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
65749459_rev_3,murdin,darija_arabizi,4.0,positive,"Maison, cuisine & bureau"
66308799_rev_5,mntouj mzyan,darija_arabizi,2.0,negative,"Maison, cuisine & bureau"
mpg1324111_rev_5,jmil lkn suliim fy tghlif fih 3ib (krtoun mmz9). chkraan ljoumya lm3alja mchkla ltghlif 7ta tkoun jouda lmntouj 3la lmstwa lmtloub,darija_arabizi,3.0,neutral,TV & HIGH TECH
64689219_rev_3,lmntouj ylby l7aja,darija_arabizi,4.0,positive,"Maison, cuisine & bureau"
mpg1501557_rev_3,lachrta ma basch bha lkn wa9yat lasnan khayba bzaf,darija_arabizi,3.0,neutral,Sports & Loisirs
64732205_rev_3,ljouda mzyana,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
mpg1544584_rev_5,ljouda mzyana ma chi2ch a9oulh,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
63523557_rev_3,fy lbdaya kan kl chi2 kikhdm mzyan lkn b3d 3 asabi3 b9y dwasa ltsar3 3al9a,darija_arabizi,3.0,neutral,Sports & Loisirs
57092082_rev_4,"mknsa khrba2ya mzyana bzaf. khfifa, mri7a, jouda m7sousa. lw kan a9wa chwya lkan mtalyaan",darija_arabizi,4.0,positive,"Maison, cuisine & bureau"
mpg893275_rev_4,d3if bzaf,darija_arabizi,2.0,negative,TV & HIGH TECH
40817040_rev_5,3mly bzaf,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
50603195_rev_3,anksr 3nd awl astkhdam. makns7ch bih!,darija_arabizi,1.0,negative,"Maison, cuisine & bureau"
mpg1150396_rev_4,"b3d lakhtbar, y7taj ila t3dil kbir litm ttbith 3la l7a2t",darija_arabizi,3.0,neutral,Sports & Loisirs
65761997_rev_3,lwan bahta,darija_arabizi,1.0,negative,TV & HIGH TECH
mpg1539036_rev_4,"ada2 mzyan bsfa 3ama, lkn ywtywb bh khll wy7taj ila i3ada tchghil li3ml, whda machy mfaj2aan ndraan 7it nskha andrwyd lmtbta machy m3tmda mn joujl. bkhlaf dlk, lttbi9at lakhra ktkhdm bchkl s7i7.",darija_arabizi,3.0,neutral,TV & HIGH TECH
65029886_rev_3,mzyan mada,darija_arabizi,3.0,neutral,TV & HIGH TECH
mpg1352966_rev_4,knbghy had,darija_arabizi,3.0,neutral,TV & HIGH TECH
41025970_rev_4,wa3r bzaf,darija_arabizi,5.0,positive,TV & HIGH TECH
mpg1150396_rev_4,"b3d lakhtbar, y7taj ila t3dil kbir litm ttbith 3la l7a2t",darija_arabizi,3.0,neutral,Sports & Loisirs
39691871_rev_4,ynasb bzaf m3 smartbox lkhas by,darija_arabizi,5.0,positive,TV & HIGH TECH
67375673_rev_6,"lframa ma tfrmch lb9douns, tfrm lbsl 9lilaan, machy had ma ab7t 3nh",darija_arabizi,2.0,negative,"Maison, cuisine & bureau"
mpg1446650_rev_5,la qualité mzyana bzaf,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
67226768_rev_5,ysn3 wafl mst7aan....,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
41086042_rev_3,ma basch,darija_arabizi,3.0,neutral,TV & HIGH TECH
mpg1391985_rev_4,7jm sghir lm9as xl,darija_arabizi,2.0,negative,Sports & Loisirs
25705075_rev_3,"kikhdm fy lbdaya, tm ysb7 asoud wabid. 7awlt tghyyr PAL/NTSC wlkn ma chi2ch. yutjnb",darija_arabizi,1.0,negative,Informatique
mpg1428448_rev_4,chkraan,darija_arabizi,5.0,positive,Sports & Loisirs
67139791_rev_3,lmntouj 3aly ljouda. t7dit tl9a2y. lttbi9at shla lt7mil,darija_arabizi,5.0,positive,TV & HIGH TECH
65029886_rev_3,mzyan mada,darija_arabizi,3.0,neutral,TV & HIGH TECH
mpg875665_rev_3,mzyan,darija_arabizi,3.0,neutral,Sports & Loisirs
67089414_rev_3,"9abl llaksda, b3d chhr wa7d, ktr mtana mn l3lamat ltjarya lakhra lknh 7ta 9abl llaksda",darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
60805500_rev_4,mr7baan had ljhaz lm y3d kikhdm mnd awl astkhdam walaswa anh y9t3 lkhrba2 3n lmnzl klh,darija_arabizi,1.0,negative,"Maison, cuisine & bureau"
mpg1375344_rev_5,"makns7ch bih, lstou3 d3if bzaf",darija_arabizi,1.0,negative,TV & HIGH TECH
mpg1378557_rev_3,b3d snwat 3dida mn lchra2 m3 joumya wajht mchkla m3 lmntouj. lkn rghm kl m7awlaty ltghyyrh lm ytm dak. kndn anh khas lndr fy had l7ala 9ribaan. m3 t7yaty!,darija_arabizi,1.0,negative,TV & HIGH TECH
58641936_rev_5,kns7 bih,darija_arabizi,5.0,positive,Sports & Loisirs
63613261_rev_3,lmntouj ysawy s3rh,darija_arabizi,5.0,positive,TV & HIGH TECH
60840048_rev_4,machy 9wyaan bma fih lkfaya,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
60840048_rev_4,machy 9wyaan bma fih lkfaya,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
37097641_rev_5,jouda btmn mzyana bzaf,darija_arabizi,4.0,positive,TV & HIGH TECH
36830720_rev_4,ma basch lknh d3if,darija_arabizi,3.0,neutral,TV & HIGH TECH
65626509_rev_4,mntouj mzyan,darija_arabizi,4.0,positive,Sports & Loisirs
mpg1128105_rev_4,lw ja2 m3h 7ta m7oul maykrw SD lkan afdl,darija_arabizi,3.0,neutral,TV & HIGH TECH
65451932_rev_4,lkrsy ma basch bh lghta2 baljouda khayba bzaf wa7d mnha kan mmz9aan balf3l 3nd louswl waltany 7ta r9i9 bzaf ma yt7mlch wzn lkrsy,darija_arabizi,4.0,positive,Sports & Loisirs
65599330_rev_3,mfid w3mly,darija_arabizi,5.0,positive,Sports & Loisirs
64142811_rev_3,mntouj khayb,darija_arabizi,1.0,negative,Sports & Loisirs
62605698_rev_5,machy 9abl llty,darija_arabizi,5.0,positive,Sports & Loisirs
66405501_rev_4,kns7 bih,darija_arabizi,5.0,positive,Sports & Loisirs
66271156_rev_3,le produit kikhdm mzyan,darija_arabizi,4.0,positive,TV & HIGH TECH
64800264_rev_3,"mlabs baljouda khayba. bsra7a, lmlabs lty tuba3 fy lchar3 b 70 drhmaan dat jouda afdl. bsd9, talma ysm7 had lmou93 bhda lnou3 mn ltjara wh2la2 lba23in, ln achtry ay chi2 mnhm",darija_arabizi,1.0,negative,Sports & Loisirs
32229545_rev_4,mzyan bzaf,darija_arabizi,5.0,positive,TV & HIGH TECH
66565050_rev_3,"sf9a khayba jdaan, lazrar tstjib 3chwa2yaan",darija_arabizi,1.0,negative,TV & HIGH TECH
mpg1146244_rev_5,"jouda btmn mnasb, lkn machy lafdl :)",darija_arabizi,3.0,neutral,Sports & Loisirs
64177987_rev_4,"lkamira baljouda mzyana, lkn ylzm achtrak mdfou3 ltf3il ltsjil ltl9a2y aw ltnbihat",darija_arabizi,4.0,positive,TV & HIGH TECH
48136745_rev_5,"jouda mtousta, mntouj mzyan llastkhdam bchrout dnya, mmkn l3tour 3la afdl",darija_arabizi,3.0,neutral,Sports & Loisirs
67401409_rev_4,"makaynch bloutwt achtky, knt fy sfr b3d astlam ltlfaz, khiba aml kbira",darija_arabizi,1.0,negative,TV & HIGH TECH
66528326_rev_3,asghr bktir mma khas,darija_arabizi,3.0,neutral,Sports & Loisirs
66566734_rev_4,m7al trkib l3jlat lty tnfsl bastmrar. lda fhw machy 3mlyaan bzaf. l7sn l7d ychft!,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
67364004_rev_3,mzyan,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
mpg1010117_rev_6,zwyna fy ltdrib wmmtaza fy lmbaryat kns7km bihdh l9fazat jouda zwyna lkn antbhwa llm9as fhy zwyna bzaf,darija_arabizi,5.0,positive,Sports & Loisirs
mpg1141377_rev_4,ma basch,darija_arabizi,3.0,neutral,Sports & Loisirs
53990750_rev_4,mzyan,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
67496732_rev_4,msjl sout mzyan lknh ma ystti3ch t7wyl/r9mna lachrta ila USB aw microSD. wsf lmntouj mdll wma 3la9ach lh bhda lmsjl,darija_arabizi,3.0,neutral,TV & HIGH TECH
40800725_rev_5,ma basch,darija_arabizi,3.0,neutral,TV & HIGH TECH
mpg1141377_rev_4,ma basch,darija_arabizi,3.0,neutral,Sports & Loisirs
mpg843761_rev_3,machy f3al,darija_arabizi,3.0,neutral,Sports & Loisirs
65416983_rev_3,makaynch krat sghira lkn ma basch,darija_arabizi,3.0,neutral,Sports & Loisirs
50603195_rev_3,anksr 3nd awl astkhdam. makns7ch bih!,darija_arabizi,1.0,negative,"Maison, cuisine & bureau"
65437112_rev_4,yskhn bzrba... douda2 sakhba,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
63134375_rev_3,"machy 9abl llastkhdam bsbb tmas khrba2y dakhl ljhaz, m7al ft7h llisla7, lda... mra akhra, ila sla lmhmlat",darija_arabizi,1.0,negative,"Maison, cuisine & bureau"
53663659_rev_4,"f3al jdaan, kns7 bih",darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
mpg947936_rev_5,mhrs balf3l b3d asbou3in,darija_arabizi,3.0,neutral,TV & HIGH TECH
54195730_rev_4,lkhlat ma ytbtch,darija_arabizi,2.0,negative,"Maison, cuisine & bureau"
39794851_rev_4,lsout bh tnin 7ta mly awslh bbta9a lsout,darija_arabizi,1.0,negative,TV & HIGH TECH
40817040_rev_3,"laktr ada2an fy f2th, tmn ma yu9awmch m9arna bmwa93 ltjara lilktrounya lakhra, chkraan joumya",darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
64922783_rev_3,wa3r,darija_arabizi,5.0,positive,TV & HIGH TECH
62091910_rev_4,jouda mtousta lhda ltmn,darija_arabizi,3.0,neutral,Sports & Loisirs
67228364_rev_3,ma y9blch chra27 SIM lmdfou3a msb9aan. yttlb chra27 achtrak. mchkla APN machy mktchf,darija_arabizi,3.0,neutral,TV & HIGH TECH
mpg1461010_rev_5,"machy radin tmama akhtubr 3la mak, latsal yn9t3 fy kl mra. snra 3la ajhza akhra",darija_arabizi,3.0,neutral,Informatique
mpg1447117_rev_3,wslny machy wdify mn ljanb laymn,darija_arabizi,2.0,negative,"Maison, cuisine & bureau"
65320593_rev_5,"kikhdm mzyan lkn yd lroubwt ma tlts9ch mzyan m3 lkhlat wma lkhfa9a,ch khas limsak bklihma balidyn whda machy 3mly",darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
40800725_rev_5,ma basch,darija_arabizi,3.0,neutral,TV & HIGH TECH
67644156_rev_3,b7al fy lousf,darija_arabizi,5.0,positive,Sports & Loisirs
mpg1352966_rev_4,knbghy had,darija_arabizi,3.0,neutral,TV & HIGH TECH
mpg1064885_rev_5,ljouda machy wad7a bzaf tchb3 lsout mrtf3,darija_arabizi,3.0,neutral,TV & HIGH TECH
62234761_rev_5,"ltmn mghrin, lkn ljouda khayba. ima tjawzch smk ljzr 2 mlm, yrtf3 lghta2. lm7rk yskhn. 3lyy t9ti3 kl chi2 ila 9t3 sghira bzaf. chra2 khayb",darija_arabizi,1.0,negative,"Maison, cuisine & bureau"
mpg947936_rev_5,mhrs balf3l b3d asbou3in,darija_arabizi,3.0,neutral,TV & HIGH TECH
mpg1169340_rev_3,lkhlt ma ytmch mzyan. khas mraj3a lchfrat,darija_arabizi,2.0,negative,"Maison, cuisine & bureau"
mpg1398157_rev_4,"lawda3 lmsb9a li3dad machy d9i9a f3laan, wyjb t3dil lou3a2 fy kl mra lyughl9 mzyan",darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
mpg1460809_rev_3,khayb yskhn ma ydourch,darija_arabizi,1.0,negative,"Maison, cuisine & bureau"
48136745_rev_4,ljouda mzyana bzaf,darija_arabizi,5.0,positive,Sports & Loisirs
63523557_rev_3,fy lbdaya kan kl chi2 kikhdm mzyan lkn b3d 3 asabi3 b9y dwasa ltsar3 3al9a,darija_arabizi,3.0,neutral,Sports & Loisirs
67236474_rev_3,dght? machy f3laan. lmada walmrouna khfifa bzaf ldght ay chi2,darija_arabizi,3.0,neutral,Sports & Loisirs
mpg917431_rev_4,mntouj baljouda mzyana,darija_arabizi,5.0,positive,Sports & Loisirs
50603195_rev_3,anksr 3nd awl astkhdam. makns7ch bih!,darija_arabizi,1.0,negative,"Maison, cuisine & bureau"
67692297_rev_3,machy mn ltbi3y an ytm ltousil m3 mkounat na9sa. lst radyaan 3n khdmtkm,darija_arabizi,1.0,negative,"Maison, cuisine & bureau"
mpg1544971_rev_4,mntouj wa3r,darija_arabizi,5.0,positive,TV & HIGH TECH
40800726_rev_4,ida2a d3ifa,darija_arabizi,3.0,neutral,TV & HIGH TECH
50632521_rev_5,7jm mzyan kbir lkn bma 7amlch,darija_arabizi,3.0,neutral,TV & HIGH TECH
64902347_rev_3,ljouda khayba bzaf,darija_arabizi,1.0,negative,Sports & Loisirs
mpg1447117_rev_3,wslny machy wdify mn ljanb laymn,darija_arabizi,2.0,negative,"Maison, cuisine & bureau"
41570626_rev_3,jouda sout khayba wal9abs 7bs makikhdmch b3d 3 ayam,darija_arabizi,2.0,negative,TV & HIGH TECH
65743968_rev_3,"blastik 3sara l7mdyat machy mtinaan, ynksr bzrba mnd lastkhdam lawl, dhr ch9 fih",darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
65416983_rev_3,makaynch krat sghira lkn ma basch,darija_arabizi,3.0,neutral,Sports & Loisirs
mpg1544888_rev_4,mdtr ltousil jhaz ast9bal kharjy,darija_arabizi,3.0,neutral,TV & HIGH TECH
47925432_rev_6,a7dr 7it 9d ykoun hchaan lkn lida2a mzyana bzaf,darija_arabizi,3.0,neutral,TV & HIGH TECH
67393043_rev_4,chy la9ras ma tdkhlch bshoula fy l9dib lsghir. a9ras 1.5 kjm ma tdkhlch t9ribaan fy l9dib lkbir,darija_arabizi,3.0,neutral,Sports & Loisirs
mpg1146244_rev_5,"jouda btmn mnasb, lkn machy lafdl :)",darija_arabizi,3.0,neutral,Sports & Loisirs
mpg1351162_rev_3,mntouj mzyan bsfa 3ama,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
67393043_rev_4,chy la9ras ma tdkhlch bshoula fy l9dib lsghir. a9ras 1.5 kjm ma tdkhlch t9ribaan fy l9dib lkbir,darija_arabizi,3.0,neutral,Sports & Loisirs
67273093_rev_4,khayb makns7ch bih,darija_arabizi,1.0,negative,"Maison, cuisine & bureau"
48359761_rev_5,knt kntmna lw bi3 lradyw m3 mfta7 USB lkhas bh... 7it ys3b l3tour 3la mfta7 USB mtwaf9,darija_arabizi,3.0,neutral,TV & HIGH TECH
mpg915615_rev_3,"lsout lmusjaal machy ra23aan, ma nstti3ch lastma3 ima kanch mouslaan",darija_arabizi,2.0,negative,TV & HIGH TECH
mpg1544729_rev_4,jouda soura wa3ra!,darija_arabizi,5.0,positive,TV & HIGH TECH
65321748_rev_3,"sakhtbrh tm snra, lknh ybdw mzyan",darija_arabizi,4.0,positive,TV & HIGH TECH
44161665_rev_6,d3if,darija_arabizi,3.0,neutral,TV & HIGH TECH
65032192_rev_4,sf9a mzyana,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
65589111_rev_3,tnb3t mnh ra27a mtat 9wya,darija_arabizi,1.0,negative,Sports & Loisirs
mpg1473162_rev_4,ma chi2ch a9oulh wa3r,darija_arabizi,5.0,positive,Sports & Loisirs
66565050_rev_3,"sf9a khayba jdaan, lazrar tstjib 3chwa2yaan",darija_arabizi,1.0,negative,TV & HIGH TECH
64188438_rev_4,mntouj mzyan... yns7 bh,darija_arabizi,4.0,positive,TV & HIGH TECH
mpg1398157_rev_4,"lawda3 lmsb9a li3dad machy d9i9a f3laan, wyjb t3dil lou3a2 fy kl mra lyughl9 mzyan",darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
64732205_rev_3,ljouda mzyana,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
mpg1501557_rev_3,lachrta ma basch bha lkn wa9yat lasnan khayba bzaf,darija_arabizi,3.0,neutral,Sports & Loisirs
67089414_rev_3,"9abl llaksda, b3d chhr wa7d, ktr mtana mn l3lamat ltjarya lakhra lknh 7ta 9abl llaksda",darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
63523557_rev_3,fy lbdaya kan kl chi2 kikhdm mzyan lkn b3d 3 asabi3 b9y dwasa ltsar3 3al9a,darija_arabizi,3.0,neutral,Sports & Loisirs
65199509_rev_3,wa3r,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
48570357_rev_3,ljouda khayba,darija_arabizi,1.0,negative,Sports & Loisirs
67399748_rev_3,mtaly!,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
65014321_rev_5,"tn9s 9t3a mhma, lda falmntj machy 9abl llastkhdam. m2sf",darija_arabizi,1.0,negative,TV & HIGH TECH
40800726_rev_4,ida2a d3ifa,darija_arabizi,3.0,neutral,TV & HIGH TECH
65603595_rev_4,lm ytm tslimy lmntouj ldy tlbth wlm ytm astrdad 9ima tlby 7ta lan mnd 28 ywmaan... khdma l3mla2 khayba!!!!,darija_arabizi,1.0,negative,TV & HIGH TECH
60805500_rev_4,mr7baan had ljhaz lm y3d kikhdm mnd awl astkhdam walaswa anh y9t3 lkhrba2 3n lmnzl klh,darija_arabizi,1.0,negative,"Maison, cuisine & bureau"
63949403_rev_5,l3dad mhrs,darija_arabizi,3.0,neutral,Sports & Loisirs
mpg847187_rev_5,mzyan ila 7d ma,darija_arabizi,4.0,positive,Sports & Loisirs
61942486_rev_3,rah t9lid rkhis ljhaz lt7km 3n b3d samsounj lasly. makns7ch bih,darija_arabizi,1.0,negative,TV & HIGH TECH
64431022_rev_3,wslny lmntouj lkhta mn moudil 9dim mn liyrboudz,darija_arabizi,1.0,negative,TV & HIGH TECH
53990750_rev_4,mzyan,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
mpg1393923_rev_3,a3jbny had ljhaz rah kikhdm mzyan,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
40817040_rev_4,mzyan bzaf,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
67089414_rev_3,"9abl llaksda, b3d chhr wa7d, ktr mtana mn l3lamat ltjarya lakhra lknh 7ta 9abl llaksda",darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
mpg1461010_rev_5,"machy radin tmama akhtubr 3la mak, latsal yn9t3 fy kl mra. snra 3la ajhza akhra",darija_arabizi,3.0,neutral,Informatique
48359761_rev_5,knt kntmna lw bi3 lradyw m3 mfta7 USB lkhas bh... 7it ys3b l3tour 3la mfta7 USB mtwaf9,darija_arabizi,3.0,neutral,TV & HIGH TECH
mpg947936_rev_5,mhrs balf3l b3d asbou3in,darija_arabizi,3.0,neutral,TV & HIGH TECH
25705075_rev_3,"kikhdm fy lbdaya, tm ysb7 asoud wabid. 7awlt tghyyr PAL/NTSC wlkn ma chi2ch. yutjnb",darija_arabizi,1.0,negative,Informatique
54007434_rev_5,jouda mtousta,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
67364004_rev_3,mzyan,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
62031920_rev_3,kikhdm mzyan bzaf. ma chi2ch a9oulh,darija_arabizi,5.0,positive,TV & HIGH TECH
mpg73701_rev_4,ma basch,darija_arabizi,3.0,neutral,Sports & Loisirs
48364547_rev_3,mntouj khayb ljouda ma yfidch fy chi2 balmra andm 3la tlbh,darija_arabizi,1.0,negative,Sports & Loisirs
60222551_rev_4,khas f3l llazm li3ml sndou9 ltlfaz had b7al ynbghy doun an9ta3at wdoun tlb lkoud fy kl mra. chkraan ltfhmkm,darija_arabizi,1.0,negative,TV & HIGH TECH
mpg1533410_rev_5,jouda d3ifa bzaf,darija_arabizi,1.0,negative,Sports & Loisirs
66223968_rev_3,mtaly,darija_arabizi,5.0,positive,Sports & Loisirs
62012064_rev_3,kabl mzyan,darija_arabizi,5.0,positive,TV & HIGH TECH
66235706_rev_4,wa3r wa3r wa3r,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
62028655_rev_3,dw jouda mtousta,darija_arabizi,4.0,positive,Sports & Loisirs
mpg1544611_rev_3,ba23 zwyn chkraan,darija_arabizi,5.0,positive,TV & HIGH TECH
mpg28869_rev_7,machy khayb,darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
41072832_rev_5,mntouj mzyan kikhdm!,darija_arabizi,4.0,positive,"Maison, cuisine & bureau"
64221659_rev_5,"lmntouj m3ib, ghirna lbtaryat 3da mrat, jrbna 3la 3da tlfzywnat lkn makaynch ichara",darija_arabizi,1.0,negative,TV & HIGH TECH
63928477_rev_3,"mntouj mkhib llamal tmama wdw ljouda khayba bzaf. had lkamira makhdamach bchkl s7i7: khas an tb9a mouswla baltyar bastmrar, mma yj3lha machy 9abla llastkhdam llghrd lm3ln. lmwasfat mdlla, khasa fima yt3l9 bbta9a ldakra (64 jija ilzamy), m3louma machy m7dda boudw7. jouda ltsni3 rdi2a, walkamira 9abla llaktchaf bshoula, lda fhy 3dima lfa2da lay astkhdam sry. bsra7a, raha khsara llmal. andm bchda 3la had lchra2. had tjrbty lawla 3la joumya why slbya bzaf. kns7 bchda b3dm chra2 had lmntouj whda lba23",darija_arabizi,2.0,negative,TV & HIGH TECH
62614641_rev_3,"H8C kamira way fay banouramya 360° 3mlya bzaf lmra9ba lmnzl, m9awma llma2, r2ya mlouna fy llil, ttb3 tl9a2y. ktkhdm mzyan, chkraan joumya 3la ltousil",darija_arabizi,5.0,positive,TV & HIGH TECH
mpg1460809_rev_3,khayb yskhn ma ydourch,darija_arabizi,1.0,negative,"Maison, cuisine & bureau"
47921825_rev_4,kabl baljouda mzyana,darija_arabizi,3.0,neutral,TV & HIGH TECH
60805500_rev_4,mr7baan had ljhaz lm y3d kikhdm mnd awl astkhdam walaswa anh y9t3 lkhrba2 3n lmnzl klh,darija_arabizi,1.0,negative,"Maison, cuisine & bureau"
54399152_rev_3,rah sghir,darija_arabizi,2.0,negative,Sports & Loisirs
65589111_rev_3,tnb3t mnh ra27a mtat 9wya,darija_arabizi,1.0,negative,Sports & Loisirs
65046529_rev_4,kns7 bih,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
67361001_rev_4,"kns7km bih, jouda btmn mnasb",darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
mpg1136986_rev_3,ljouda khayba asf,darija_arabizi,1.0,negative,TV & HIGH TECH
mpg73701_rev_4,ma basch,darija_arabizi,3.0,neutral,Sports & Loisirs
65578658_rev_4,jmil 3mly bzaf,darija_arabizi,5.0,positive,Sports & Loisirs
mpg90555_rev_3,l7aml mtin ima lmch tkn tridh 3alyaan bzaf. lmchkla hy anh machy 3mlyaan balmra llkamirat lt9ila. ln ysmd balmra. lkn ltmn yt7dt 3n nfsh. llachya2 lkhfifa mzyan,darija_arabizi,3.0,neutral,TV & HIGH TECH
65589111_rev_4,ljouda khayba,darija_arabizi,1.0,negative,Sports & Loisirs
56036834_rev_5,ljouda mzyana 9abl lldbt 3la mstwyyn mwad 9wya,darija_arabizi,5.0,positive,Sports & Loisirs
mpg934749_rev_3,knt kntmna lw kan b 4 chfrat bdlaan mn 2. wa9wa chwya,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
62172946_rev_5,kamira FHD - 9abla llt7rik 180° - ttbi9 shl lastkhdam - jouda btmn wa3r,darija_arabizi,5.0,positive,TV & HIGH TECH
65761896_rev_4,"wa3r. m3dny, tla2 asoud mat mdad llsda yaty m3 wtd wbraghy ttbit mn lstanls stil fy 7/02/2026",darija_arabizi,5.0,positive,TV & HIGH TECH
25705075_rev_3,"kikhdm fy lbdaya, tm ysb7 asoud wabid. 7awlt tghyyr PAL/NTSC wlkn ma chi2ch. yutjnb",darija_arabizi,1.0,negative,Informatique
mpg1398968_rev_3,makhdamch balmra,darija_arabizi,1.0,negative,TV & HIGH TECH
64211694_rev_5,sri3 wf3al,darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
42350579_rev_3,"machy mtinaan bma fih lkfaya khasa llkamira, d3if bzaf",darija_arabizi,3.0,neutral,TV & HIGH TECH
65647257_rev_3,"jouda btmn mzyan jdaan, kns7km bih",darija_arabizi,5.0,positive,"Maison, cuisine & bureau"
mpg1146244_rev_5,"jouda btmn mnasb, lkn machy lafdl :)",darija_arabizi,3.0,neutral,Sports & Loisirs
65583726_rev_3,rah mtaly bs7. soura mzyana bzaf..,darija_arabizi,4.0,positive,TV & HIGH TECH
mpg90555_rev_4,ljouda khayba,darija_arabizi,1.0,negative,TV & HIGH TECH
mpg875665_rev_3,mzyan,darija_arabizi,3.0,neutral,Sports & Loisirs
mpg1398157_rev_4,"lawda3 lmsb9a li3dad machy d9i9a f3laan, wyjb t3dil lou3a2 fy kl mra lyughl9 mzyan",darija_arabizi,3.0,neutral,"Maison, cuisine & bureau"
41086042_rev_3,ma basch,darija_arabizi,3.0,neutral,TV & HIGH TECH
67236475_rev_3,y2dy l3ml!!!! chkraan,darija_arabizi,5.0,positive,Sports & Loisirs
47925432_rev_6,a7dr 7it 9d ykoun hchaan lkn lida2a mzyana bzaf,darija_arabizi,3.0,neutral,TV & HIGH TECH
mpg917431_rev_5,mntouj bjouda b7al hw mouswf,darija_arabizi,4.0,positive,Sports & Loisirs
40800725_rev_5,ma basch,darija_arabizi,3.0,neutral,TV & HIGH TECH
