,product_id,product_name,product_category,review_id,stars,review_text,review_length,language,sentiment,text_length,word_count
994,40800725,"Ring Light LED 33cm avec Trepied et Support Telephone, Selfie RingLight pour Live Video/Maquillage/Vlog",TV & HIGH TECH,40800725_rev_5,3.0,ma basch,8,darija_arabizi,neutral,8,2
995,60222551,X96 X96Q PRO Smart TV BOX Dual Wifi 4Go+32Go Allwinner H616 6K ANDROID 15,TV & HIGH TECH,60222551_rev_6,1.0,ljouda khayba bzaf bzaf. ywtywb makhdamch wma ntfliksch,55,darija_arabizi,negative,55,8
996,34408767,"Bosch MSM2650B Mixeur plongeant 3en1,blender, batteur et hachoir ,noir ,600w ,système QuattroBlade","Maison, cuisine & bureau",34408767_rev_4,5.0,la 9wya bzaf,12,darija_arabizi,positive,12,3
997,65289408,paire de poids ajustables au poignet et à la cheville,Sports & Loisirs,65289408_rev_3,4.0,jouda btmn mnasb,16,darija_arabizi,positive,16,3
998,62091910,Curver Lot de 2 Accumulateur de Froid 400g – Blocs réfrigérants (2 pièces),Sports & Loisirs,62091910_rev_4,3.0,jouda mtousta lhda ltmn,23,darija_arabizi,neutral,23,4
999,63523557,Accélérateur Scooter électrique pour Xiaomi Pro M365,Sports & Loisirs,63523557_rev_3,3.0,fy lbdaya kan kl chi2 kikhdm mzyan lkn b3d 3 asabi3 b9y dwasa ltsar3 3al9a,74,darija_arabizi,neutral,74,15
1000,65758989,Mini caméra espion sans fil 4K WIFI trou d'épingle à faire soi-même vis HD IP DVR caméra de nounou,TV & HIGH TECH,65758989_rev_3,1.0,"mntouj mdll, la qualité ma tchbhch 4K b7al hw mdkour. lsoura khayba bzaf wkhiba aml kbira",89,darija_arabizi,negative,89,16
1001,mpg1556186,Kenz Mixeur Plongeant avec 2 vitesses – Gris/blanc.,"Maison, cuisine & bureau",mpg1556186_rev_4,1.0,tou9f lmntouj 3n l3ml b3d lastkhdam ltany,41,darija_arabizi,negative,41,7
1002,65603593,Télécommande Intelligente Bluetooth Magic pour téléviseur Samsung SMART reconnaissance vocal,TV & HIGH TECH,65603593_rev_4,1.0,lsout wlou7a lalwan makhdamach,30,darija_arabizi,negative,30,4
1003,41072832,Taurus Blender Active Professional 1500w Bol incassable 2L - 2 ans de garantie,"Maison, cuisine & bureau",41072832_rev_4,1.0,ghaly bzaf,10,darija_arabizi,negative,10,2
1004,62988362,"Lampe de poche 70.2 LED rechargeables, super lumineuses, zoomables",Sports & Loisirs,62988362_rev_4,3.0,s3a lbtarya m9arna b9wa lmsba7 lidwy machy kafya,48,darija_arabizi,neutral,48,8
1005,mpg1337936,MINI Wifi Smart Light Switch 2 Way Diy Breaker Module Smartالاضاءة الدكية,TV & HIGH TECH,mpg1337936_rev_5,4.0,llasf ma astti3ch ttbith lknh ybdw mzyan,40,darija_arabizi,positive,40,7
1006,mpg875665,PACK DE 100 Pcs barbecue EN BOIS PULSES POUR BROCHETTE purement naturel,Sports & Loisirs,mpg875665_rev_3,3.0,mzyan,5,darija_arabizi,neutral,5,1
1007,mpg92932,Trépied  pour camera et téléphone ajustable et très solide YOUTUBEUR,TV & HIGH TECH,mpg92932_rev_5,5.0,mzyan bzaf,10,darija_arabizi,positive,10,2
1008,63523557,Accélérateur Scooter électrique pour Xiaomi Pro M365,Sports & Loisirs,63523557_rev_3,3.0,fy lbdaya kan kl chi2 kikhdm mzyan lkn b3d 3 asabi3 b9y dwasa ltsar3 3al9a,74,darija_arabizi,neutral,74,15
1009,64721374,Tefal HACHOIR MANUEL K1320404 900ML,"Maison, cuisine & bureau",64721374_rev_5,5.0,3mly bzaf wdw ljouda mzyana,27,darija_arabizi,positive,27,5
1010,65029886,"Support de Téléphone et GoPro réglable avec sangle de poitrine, fixation rapide",TV & HIGH TECH,65029886_rev_3,3.0,mzyan mada,10,darija_arabizi,neutral,10,2
1011,mpg1544888,"Samsung 32 HD Smart TV One UI Tizen, HDR, TV Plus gratuit + Support Gratuit, 32H5000F",TV & HIGH TECH,mpg1544888_rev_4,3.0,mdtr ltousil jhaz ast9bal kharjy,32,darija_arabizi,neutral,32,5
1012,mpg1150396,Door Gym Barre Fixe 12 Positions en métal + Support Mural,Sports & Loisirs,mpg1150396_rev_4,3.0,"b3d lakhtbar, y7taj ila t3dil kbir litm ttbith 3la l7a2t",56,darija_arabizi,neutral,56,10
1013,25705075,UNIVERSAL 1080P Mini HDMI to RCA Audio Video AV CVBS HD TV VCR VHS DVD Adapter Converter,Informatique,25705075_rev_3,1.0,"kikhdm fy lbdaya, tm ysb7 asoud wabid. 7awlt tghyyr PAL/NTSC wlkn ma chi2ch. yutjnb",83,darija_arabizi,negative,83,14
1014,41086042,"Support  mural Adaptable mobile High Qualité  TV 40""-70"" LED TV",TV & HIGH TECH,41086042_rev_3,3.0,ma basch,8,darija_arabizi,neutral,8,2
1015,mpg1375344,Ring Light lumineux LED 26cm + Trepied Tripod 2m,TV & HIGH TECH,mpg1375344_rev_5,1.0,"makns7ch bih, lstou3 d3if bzaf",30,darija_arabizi,negative,30,5
1016,mpg28869,Taurus Presse Orange Tc-8 1L 40w sélecteur de pulpe -2ans de garantie,"Maison, cuisine & bureau",mpg28869_rev_7,3.0,machy khayb,11,darija_arabizi,neutral,11,2
1017,mpg1150396,Door Gym Barre Fixe 12 Positions en métal + Support Mural,Sports & Loisirs,mpg1150396_rev_4,3.0,"b3d lakhtbar, y7taj ila t3dil kbir litm ttbith 3la l7a2t",56,darija_arabizi,neutral,56,10
1018,67425220,"TP-Link Caméra Surveillance WiFi, Tapo C220 camera ip WiFi Panoramique / Inclinable 2K QHD sans Fil avec Vision Nocturne",TV & HIGH TECH,67425220_rev_3,5.0,wslt 9bl lmou3d lmtou93 wfy 7ala wa3ra had lkamira wa3ra f7sb,61,darija_arabizi,positive,61,11
1019,65743968,Taurus Presse agrume CITRUS COMPACT Double sens de rotation - 2ans de garantie,"Maison, cuisine & bureau",65743968_rev_3,3.0,"blastik 3sara l7mdyat machy mtinaan, ynksr bzrba mnd lastkhdam lawl, dhr ch9 fih",80,darija_arabizi,neutral,80,13
1020,mpg1446904,"Machine de scellage à vide Emballeur des aliments, Machine d'emballage sous vide","Maison, cuisine & bureau",mpg1446904_rev_3,1.0,"makhdamch, ma ychftch lhwa2",27,darija_arabizi,negative,27,4
1021,59559072,Taurus Robot pétrin multifonctions Perfecta 1200w-5L 2ans de garantie,"Maison, cuisine & bureau",59559072_rev_5,5.0,mzyan,5,darija_arabizi,positive,5,1
1022,66410403,Daiko Grill Panini En Teflon - Plaques Détachables - 1400W,"Maison, cuisine & bureau",66410403_rev_3,5.0,7jm mtoust lknh f3al,20,darija_arabizi,positive,20,4
1023,mpg1533410,kit de Bandes Élastique Fitness Résistance -150 LBS en Total- 11 Pièces de Résistance,Sports & Loisirs,mpg1533410_rev_3,2.0,"ana 9wy jdaan, ksrt lkabl lasoud wana a9oum btmarin l3dla dat lrasin",68,darija_arabizi,negative,68,12
1024,64732205,Taurus Panini Grill Asteria plancha et Appareil à Sandwich 2200w -2ans de garantie,"Maison, cuisine & bureau",64732205_rev_3,3.0,la qualité mzyana,17,darija_arabizi,neutral,17,3
1025,57092082,"Solac Aspirateur balai sans fil 3en1 LEGEND FLEX DIGITAL  35min,22,2V-2ans de garantie","Maison, cuisine & bureau",57092082_rev_3,5.0,b7al hw m3roud fy lsour,23,darija_arabizi,positive,23,5
1026,67637557,"Tapis de pique-nique & plage extra large 200x200cm, couverture de camping imperméable, lavable, léger & pliable",Sports & Loisirs,67637557_rev_3,5.0,3mly bzaf knbghih,17,darija_arabizi,positive,17,3
1027,mpg928600,Bsh Corde à Sauter PROFESSIONNEL  Noir BSH,Sports & Loisirs,mpg928600_rev_3,3.0,khfif bzaf ll7fad 3la liy9a3,28,darija_arabizi,neutral,28,5
1028,50603195,General Moulin à Café & Epices + Smoothie Maker Blender -Tout-en-1 - Top Pratique,"Maison, cuisine & bureau",50603195_rev_3,1.0,anksr 3nd awl astkhdam. makns7ch bih!,37,darija_arabizi,negative,37,6
1029,mpg1446728,General Four à pizza de comptoir Pain Quiches Biscuits Géants Crêpes Multifonctions 40CM,"Maison, cuisine & bureau",mpg1446728_rev_3,5.0,sf9a mzyana mly bghity frnaan mtoustaan 3mlyaan wm7moulaan wsri3 lthy bs3r mnkhfd,81,darija_arabizi,positive,81,12
1030,65774067,"Miroir Retroviseur Moto, Retroviseur Trottinette électriques, Retroviseur Velo, Miroir réglable à 360°",Sports & Loisirs,65774067_rev_5,1.0,mntouj baljouda khayba bzaf tatir tkbir 3la mraa lr2ya lkhlfya,62,darija_arabizi,negative,62,10
1031,67364004,AZATECH Plaque à grillade plancha barbecue électrique granit/acier inoxydable extra large 60x36cm surface résistante aux rayures anti-adhésive thermostat réglable 2000w,"Maison, cuisine & bureau",67364004_rev_3,3.0,mzyan,5,darija_arabizi,neutral,5,1
1032,mpg77329,Tripod 3120 Support pour Camera et Telephone,TV & HIGH TECH,mpg77329_rev_4,1.0,ljouda khayba,13,darija_arabizi,negative,13,2
1033,67120235,Ensemble complet de microphone   condensateur avec Carte Son,TV & HIGH TECH,67120235_rev_3,4.0,mntouj mzyan balnsba ls3rh,26,darija_arabizi,positive,26,4
1034,58898197,"Taurus Hachoir électrique Chopper TopGlass XXL400w 4 lames 1,5Len verre - 2ans de garantie","Maison, cuisine & bureau",58898197_rev_3,3.0,"machy ra23aan, 7it khas 3lik lm7awla mraraan wtkraraan lla9trab mn lntija lmrjwa",80,darija_arabizi,neutral,80,12
1035,17352018,"Taurus Bouilloire en inox Selene  2200 W, 1,7L acier inoxydable -  2 ans de garantie","Maison, cuisine & bureau",17352018_rev_4,5.0,wa3r,4,darija_arabizi,positive,4,1
1036,66565075,"2 Genouillères de Compression Élastiques pour Sport, Soutien Articulaire et Protection du Genou",Sports & Loisirs,66565075_rev_3,3.0,ma basch,8,darija_arabizi,neutral,8,2
1037,mpg1128105,Kingston Carte microSD 64GB Canvas Select Plus SDCS2/64GB,TV & HIGH TECH,mpg1128105_rev_4,3.0,lw ja2 m3h 7ta m7oul maykrw SD lkan afdl,40,darija_arabizi,neutral,40,9
1038,mpg923468,"Trepied Tripod Tripied Pro 140cm  En Aluminium, 3 kg Max de Charge- Pour Selfie Video Telephone Camera Appareil photo",TV & HIGH TECH,mpg923468_rev_5,2.0,"d3if chwya wmtoust last9rar, mkhss f9t llmbtd2in",48,darija_arabizi,negative,48,7
1039,mpg1446830,"Hachoir électrique 2l, 2 vitesses, pour aliments herbe viande et légumes, 300W","Maison, cuisine & bureau",mpg1446830_rev_3,5.0,mtaly,5,darija_arabizi,positive,5,1
1040,55821858,Taurus Presse Orange Tc500 sélecteur de pulpe Système Anti-Gouttes -2ans de garantie,"Maison, cuisine & bureau",55821858_rev_3,5.0,yst79 lchra2,12,darija_arabizi,positive,12,2
1041,mpg895890,Trépied Tripod Support 2M Pour Telephone Selfie Camera Ring Light Appareil photo,TV & HIGH TECH,mpg895890_rev_5,4.0,y2dy lmhma. machy baljouda mzyana lkn nsba ljouda ila ltmn m9boula,66,darija_arabizi,positive,66,11
1042,mpg928600,Bsh Corde à Sauter PROFESSIONNEL  Noir BSH,Sports & Loisirs,mpg928600_rev_3,3.0,khfif bzaf ll7fad 3la liy9a3,28,darija_arabizi,neutral,28,5
1043,67128551,"Caméra de surveillance extérieure IP WiFi HD 2MP,dispositif de sécurité sans fil,avec IA,suivi des humains,audio bidirectionnel,vision nocturne",TV & HIGH TECH,67128551_rev_4,1.0,machy radin lmntouj kamira dbabya,33,darija_arabizi,negative,33,5
1044,67364004,AZATECH Plaque à grillade plancha barbecue électrique granit/acier inoxydable extra large 60x36cm surface résistante aux rayures anti-adhésive thermostat réglable 2000w,"Maison, cuisine & bureau",67364004_rev_3,3.0,mzyan,5,darija_arabizi,neutral,5,1
1045,58862548,Royal Machine à laver Automatique 10 Kg WD10142S - A+++ - Silver,"Maison, cuisine & bureau",58862548_rev_5,5.0,la mzyana bzaf,14,darija_arabizi,positive,14,3
1046,67393043,Fitness Disques de Musculation Plastifiés – 1.5 kg / 2.5 kg / 5 kg / 10 kg – Poids pour Haltères & Barres – Entraînement à Domicile,Sports & Loisirs,67393043_rev_4,3.0,chy la9ras ma tdkhlch bshoula fy l9dib lsghir. a9ras 1.5 kjm ma tdkhlch t9ribaan fy l9dib lkbir,95,darija_arabizi,neutral,95,17
1047,54196979,"2 Boite Plaque de Glace pour Congélateur Glacière Frigo,Gel Eutique,Réutilisable","Maison, cuisine & bureau",54196979_rev_3,5.0,knbghih,7,darija_arabizi,positive,7,1
1048,mpg1347370,"Cadenas à combinaison à 3 chiffres , serrure à code, Anti-vol, cadenas à bagages 1pcs",Sports & Loisirs,mpg1347370_rev_4,2.0,bkra l9fl d3ifa bzaf!,21,darija_arabizi,negative,21,4
1049,mpg934749,Bosch MMR08R2 MINI HACHOIR Rouge : Couteau inox + Multifonction ; 400W,"Maison, cuisine & bureau",mpg934749_rev_5,5.0,ljouda mzyana,13,darija_arabizi,positive,13,2
1050,36221126,Super Barbecue Electrique portable Inoxydable + Grille + 6 Brochette,"Maison, cuisine & bureau",36221126_rev_3,4.0,a7bbth m3 lkhsm,15,darija_arabizi,positive,15,3
1051,67228364,3 lentilles 3 écrans caméra solaire 4G 15MP HD Surveillance extérieure sécurité moniteur IP Vision nocturne caméras de vidéosurveillance étanches V380pro,TV & HIGH TECH,67228364_rev_3,3.0,ma y9blch chra27 SIM lmdfou3a msb9aan. yttlb chra27 achtrak. mchkla APN machy mktchf,84,darija_arabizi,neutral,84,13
1052,67692297,"Siera Machine à laver Xpb 7,2S","Maison, cuisine & bureau",67692297_rev_3,1.0,machy mn ltbi3y an ytm ltousil m3 mkounat na9sa. lst radyaan 3n khdmtkm,71,darija_arabizi,negative,71,13
1053,65014321,Support de Téléphone et GoPro Réglable avec ceinture de poitrine et de Tète,TV & HIGH TECH,65014321_rev_5,1.0,"tn9s 9t3a mhma, lda falmntj machy 9abl llastkhdam. m2sf",55,darija_arabizi,negative,55,9
1054,53990750,Siera Réfrigérateur Avec Congélateur En Haut 190L -DP 27 - Blanc,"Maison, cuisine & bureau",53990750_rev_3,1.0,"drouf tousil kartya. 3aml la livraison machy mdrb wghir ms2oul ma ystti3ch 7ta astkhdam t7did lmou93 mzyan, astghr9 sa3a wnsf ll3tour 3la l3nwan ls7i7. nu9lt ltlaja fy syara chkhsya. makaynch wsila ln9lha mn lsyara ila lmnzl. makaynch wti9a dman...bakhtsar tjrba khayba",269,darija_arabizi,negative,269,41
1055,39666935,Astro Lighting Ring Light pour Makeup Artist YouTuber Live Video Photography 26 cm + trépied 2m,TV & HIGH TECH,39666935_rev_4,5.0,3mly bzaf,9,darija_arabizi,positive,9,2
1056,66104553,"Caméra WiFi Bulb à double objectif, protection de sécurité sans fil, caméra à suivi automatique, caméras de surveillance WiFi",TV & HIGH TECH,66104553_rev_3,5.0,baldbt b7al hw wsf lmntouj fy lmou93,36,darija_arabizi,positive,36,7
1057,64800264,"Ensemble survêtement 2 pièces pour homme, bonne qualité, couleur gris",Sports & Loisirs,64800264_rev_3,1.0,"mlabs baljouda khayba. bsra7a, lmlabs lty tuba3 fy lchar3 b 70 drhmaan dat jouda afdl. bsd9, talma ysm7 had lmou93 bhda lnou3 mn ltjara wh2la2 lba23in, ln achtry ay chi2 mnhm",174,darija_arabizi,negative,174,31
1058,66565050,Télécommande intelligente pour téléviseur  avec fonction vocale et pointeur - Remplacement magique pour contrôle intelligent,TV & HIGH TECH,66565050_rev_4,1.0,wdifa lsout walfara makhdamach 3la lchacha!!!!,46,darija_arabizi,negative,46,6
1059,65368876,"Taurus Blender POWER MAX 1300 +moulin,2 bol 1.5L,1300w 4 lames-2ans de garantie","Maison, cuisine & bureau",65368876_rev_3,5.0,"mntouj mzyan jdaan, jouda btmn wa3r",35,darija_arabizi,positive,35,6
1060,65153879,Roch Mini réfrigérateur vitrine - 90 L - Gris,"Maison, cuisine & bureau",65153879_rev_3,1.0,"wslt ltlaja bdrba mkhfya t7t mls9. joumya ma yhmha,ch ytlboun mny astrja3 ltlaja m9abl 200 drhm wmnin df3t 1700 drhm. khdma ma b3d lbi3 3ndihm khayba makaynch ay msa3da, ln atlb 3mr mra akhra mn mou93km. ya lha mn khd3a",219,darija_arabizi,negative,219,40
1061,66566810,Kraft line Aspirateur Eau et Poussière KRAFTLINE 25L – 2500W (AS-8812),"Maison, cuisine & bureau",66566810_rev_4,3.0,"balnsba lls3r, yfy balghrd",26,darija_arabizi,neutral,26,4
1062,50632521,Green Screen Studio Photo (3*2m) Arriere plan Fond Vert ChromaKey Backdrop (Sans Stand),TV & HIGH TECH,50632521_rev_5,3.0,7jm mzyan kbir lkn bma 7amlch,29,darija_arabizi,neutral,29,6
1063,65774503,"Sac banane imperméable noir, sport ceinture de course poche bouteille fitness jogging",Sports & Loisirs,65774503_rev_4,2.0,mntouj b9mach d3if ljouda khayba,32,darija_arabizi,negative,32,5
1064,mpg90555,"Tripied Trépied Pour telephone Support en aluminium d'appareil photo Camera, Léger, Portatif",TV & HIGH TECH,mpg90555_rev_4,1.0,ljouda khayba,13,darija_arabizi,negative,13,2
1065,mpg1556186,Kenz Mixeur Plongeant avec 2 vitesses – Gris/blanc.,"Maison, cuisine & bureau",mpg1556186_rev_3,1.0,"le produit makhdamch 7ta mrtin, w9d 7bs makikhdmch",50,darija_arabizi,negative,50,8
1066,67489671,Moulinex YAOURTIERE YOGURTEO 7POTS YG231E32,"Maison, cuisine & bureau",67489671_rev_3,5.0,"mt3a 79i9ya khlal rmdan, la ma tkhibch laml",43,darija_arabizi,positive,43,8
1067,mpg1556169,Kenz Batteur Electrique VF-539 G-L 7 vitesse article 7677..,"Maison, cuisine & bureau",mpg1556169_rev_3,5.0,f3al b7al l3lamat ltjarya laghla tmnaan,39,darija_arabizi,positive,39,6
1068,52734642,"FAFA SPORT paire de poids ajustables au poignet et à la cheville, poids de pieds 1kg",Sports & Loisirs,52734642_rev_4,3.0,llas9at ma ttbtch mzyan,23,darija_arabizi,neutral,23,4
1069,mpg92932,Trépied  pour camera et téléphone ajustable et très solide YOUTUBEUR,TV & HIGH TECH,mpg92932_rev_4,1.0,d3if bzaf ⚡,11,darija_arabizi,negative,11,3
1070,mpg1398156,Solac Friteuse sans huile à air chaud - AIR FRYER - 7litres - 10 programmes,"Maison, cuisine & bureau",mpg1398156_rev_4,1.0,"lst radya 3n mchtryaty balmra, 3ndih balf3l zr makhdamch",56,darija_arabizi,negative,56,9
1071,66012988,"VORMOR Z6 - Traducteur AI vocal portable avec 138 langues, Chat GPT, Traduction en temps réel et hors ligne",TV & HIGH TECH,66012988_rev_3,1.0,"mntouj fih 3ib. ytrjm n3m, lknh ma y3idch balsout (ltrjma lsoutya makhdamach). a3dt lmntouj fy 26 mayw. lkn makaynch astrdad 7ta lan",132,darija_arabizi,negative,132,22
1072,mpg866179,Sony Câble HDMI 3m  - Neuf,Informatique,mpg866179_rev_5,5.0,"mntouj asly, atlbh",18,darija_arabizi,positive,18,3
1073,65774067,"Miroir Retroviseur Moto, Retroviseur Trottinette électriques, Retroviseur Velo, Miroir réglable à 360°",Sports & Loisirs,65774067_rev_4,2.0,r2ya khayba,11,darija_arabizi,negative,11,2
1074,65603595,"TP-Link PACK 2 Caméra Surveillance WiFi intérieure 360° Tapo C200, FHD 1080P",TV & HIGH TECH,65603595_rev_4,1.0,lm ytm tslimy lmntouj ldy tlbth wlm ytm astrdad 9ima tlby 7ta lan mnd 28 ywmaan... khdma l3mla2 khayba!!!!,106,darija_arabizi,negative,106,19
1075,67228364,3 lentilles 3 écrans caméra solaire 4G 15MP HD Surveillance extérieure sécurité moniteur IP Vision nocturne caméras de vidéosurveillance étanches V380pro,TV & HIGH TECH,67228364_rev_3,3.0,ma y9blch chra27 SIM lmdfou3a msb9aan. yttlb chra27 achtrak. mchkla APN machy mktchf,84,darija_arabizi,neutral,84,13
1076,63928477,Mini Cam Full HD 1080P Micro Caméscope Corporel Enregistreur Vocal Vidéo CarteTF,TV & HIGH TECH,63928477_rev_3,2.0,"mntouj mkhib llamal tmama wdw ljouda khayba bzaf. had lkamira makhdamach bchkl s7i7: khas an tb9a mouswla baltyar bastmrar, mma yj3lha machy 9abla llastkhdam llghrd lm3ln. lmwasfat mdlla, khasa fima yt3l9 bbta9a ldakra (64 jija ilzamy), m3louma machy m7dda boudw7. jouda ltsni3 rdi2a, walkamira 9abla llaktchaf bshoula, lda fhy 3dima lfa2da lay astkhdam sry. bsra7a, raha khsara llmal. andm bchda 3la had lchra2. had tjrbty lawla 3la joumya why slbya bzaf. kns7 bchda b3dm chra2 had le produit whda lba23",504,darija_arabizi,negative,504,80
1077,65591945,"Lampe de poche à lumière ultraviolette très brillante, UV Flashlight Détecteur De Scorpion",Sports & Loisirs,65591945_rev_3,3.0,adaa yns7 bha bchda lhwaa ltkhyym walmghamra,44,darija_arabizi,neutral,44,7
1078,mpg53494,Bosch MINI HACHOIR MMR08R2 ROUGE 400W Couteau inox multifonction,"Maison, cuisine & bureau",mpg53494_rev_5,5.0,frama mtalya kns7 biha,22,darija_arabizi,positive,22,4
1079,mpg1150540,2 pièces Studio Photographie Professionnel Softbox vidéo Photo 50 cm x 70 cm + Tripied 2m Approx - Pour Canon Nikon Sony Tous les appareils,TV & HIGH TECH,mpg1150540_rev_5,4.0,"balnsba lls3r m9boul. larjl khfifa bzaf lda yft9r chwya lltwazn. lkn, radoun bzaf",81,darija_arabizi,positive,81,13
1080,67139788,"XIAOMI TV A Pro 2026 43"" L43MB-APME – Smart TV 4K Ultra HD",TV & HIGH TECH,67139788_rev_3,4.0,bmzid mn lttbi9at bmzid mn lttbi9at,35,darija_arabizi,positive,35,6
1081,41362655,Joc Radio FM - USB Rechargeable Micro SD Mini Lecteur MP3,TV & HIGH TECH,41362655_rev_3,2.0,ma ydhrch asm lm7tat,20,darija_arabizi,negative,20,4
1082,64158304,Puluz Studio Photo Boîte de Lumière Pliable 25 x 25cm+ 12 Couleurs de Fond,TV & HIGH TECH,64158304_rev_3,5.0,"rah 3mly, knbghih",17,darija_arabizi,positive,17,3
1083,62807295,Taurus Friteuse à air sans huile AIR FRYER MAX FRY 12 programmes XXL 5.5L - 2ans de garantie,"Maison, cuisine & bureau",62807295_rev_4,3.0,yfy balghrd lkn machy lafdl,27,darija_arabizi,neutral,27,5
1084,mpg1398156,Solac Friteuse sans huile à air chaud - AIR FRYER - 7litres - 10 programmes,"Maison, cuisine & bureau",mpg1398156_rev_4,1.0,"lst radya 3n mchtryaty balmra, 3ndih balf3l zr makhdamch",56,darija_arabizi,negative,56,9
1085,60222551,X96 X96Q PRO Smart TV BOX Dual Wifi 4Go+32Go Allwinner H616 6K ANDROID 15,TV & HIGH TECH,60222551_rev_4,1.0,khas f3l llazm li3ml sndou9 ltlfaz had b7al ynbghy doun an9ta3at wdoun tlb lkoud fy kl mra. chkraan ltfhmkm,107,darija_arabizi,negative,107,19
1086,65583726,"Câble HDMI 8K 2.1 1.5M 48Gbps HDCP 2.2 eARC, 3D ultra Haute Vitesse pour PC / PS4 / PS5 / Xbox / TV",TV & HIGH TECH,65583726_rev_5,5.0,ljouda mzyana,13,darija_arabizi,positive,13,2
1087,65099348,Mellerware Robot Pétrin BLEU 1000W 6 vitesses + Bol en inox 5L - 2 ans de garantie,"Maison, cuisine & bureau",65099348_rev_5,5.0,mzyan bzaf,10,darija_arabizi,positive,10,2
