review_id,text,language,rating,sentiment,product_category,text_clean_classique,text_clean_light
53823858_rev_3,طموح بشدة.,ARABIC,1.0,negative,"Maison, cuisine & bureau",طموح بشدة,طموح بشدة.
64922783_rev_5,إنها مضطربة في أول سقوط.,ARABIC,1.0,negative,TV & HIGH TECH,إنها مضطربة في أول سقوط,إنها مضطربة في أول سقوط.
64142811_rev_3,المنتج السيء,ARABIC,1.0,negative,Sports & Loisirs,المنتج السيء,المنتج السيء
65880996_rev_3,تقرير الجودة,ARABIC,5.0,positive,"Maison, cuisine & bureau",تقرير الجودة,تقرير الجودة
65099348_rev_3,جودة جيدة,ARABIC,5.0,positive,"Maison, cuisine & bureau",جودة جيدة,جودة جيدة
mpg1352966_rev_4,أنا أحب ذلك.,ARABIC,3.0,neutral,TV & HIGH TECH,أنا أحب ذلك,أنا أحب ذلك.
mpg1469060_rev_5,مع هذه الآلة ، يتم تقديم كوب جيد من القهوة ومختلفاتها دافئة للغاية. للأسف ، تكون كبسولات نستلي الأصلية نادرة. ولكن تجار أخرى تأتي لتملأ الفراغ.,ARABIC,3.0,neutral,"Maison, cuisine & bureau",مع هذه الآلة يتم تقديم كوب جيد من القهوة ومختلفاتها دافئة للغاية للأسف تكون كبسولات نستلي الأصلية نادرة ولكن تجار أخرى تأتي لتملأ الفراغ,مع هذه الآلة ، يتم تقديم كوب جيد من القهوة ومختلفاتها دافئة للغاية. للأسف ، تكون كبسولات نستلي الأصلية نادرة. ولكن تجار أخرى تأتي لتملأ الفراغ.
mpg875665_rev_5,المنتج المعبأة بشكل جيد، جودة جيدة.,ARABIC,5.0,positive,Sports & Loisirs,المنتج المعبأة بشكل جودة جيدة,المنتج المعبأة بشكل جيد، جودة جيدة.
67236474_rev_3,الضغط؟ لا حقاً، المادة والمرونة خفيفة جداً للاضغط على أي شيء.,ARABIC,3.0,neutral,Sports & Loisirs,لا المادة والمرونة خفيفة للاضغط على أي شيء,الضغط؟ لا حقاً، المادة والمرونة خفيفة جداً للاضغط على أي شيء.
64549668_rev_5,منتج جيد أوصي به,ARABIC,5.0,positive,Sports & Loisirs,منتج جيد أوصي به,منتج جيد أوصي به
67226768_rev_5,افعلوا من الأطباق الغفرية....,ARABIC,3.0,neutral,"Maison, cuisine & bureau",افعلوا من الأطباق الغفرية,افعلوا من الأطباق الغفرية....
66383548_rev_3,احترق بسرعة,ARABIC,5.0,positive,"Maison, cuisine & bureau",احترق بسرعة,احترق بسرعة
66565050_rev_3,أمر سيء جداً، واللمس تتفاعل بشكل عشوائي,ARABIC,1.0,negative,TV & HIGH TECH,أمر سيء واللمس تتفاعل بشكل عشوائي,أمر سيء جداً، واللمس تتفاعل بشكل عشوائي
mpg1544739_rev_4,منتج جيد جدا للمستشار خاصة الابن,ARABIC,5.0,positive,TV & HIGH TECH,منتج جيد جدا للمستشار خاصة الابن,منتج جيد جدا للمستشار خاصة الابن
mpg1398157_rev_3,كان المنتج يعمل بشكل جيد في البداية، ولكن بعد فترة من الوقت بدأ بإصدار ضجيج مزعج.,ARABIC,2.0,negative,"Maison, cuisine & bureau",كان المنتج يعمل بشكل جيد في ولكن بعد فترة من الوقت بدأ بإصدار ضجيج مزعج,كان المنتج يعمل بشكل جيد في البداية، ولكن بعد فترة من الوقت بدأ بإصدار ضجيج مزعج.
25705075_rev_3,يعمل في البداية، ثم بالأبيض والأسود.حاولت تغيير PAL/NTSC ولكن لا شيء.,ARABIC,1.0,negative,Informatique,يعمل في ثم بالأبيض والأسودحاولت تغيير palntsc ولكن لا شيء,يعمل في البداية، ثم بالأبيض والأسود.حاولت تغيير pal/ntsc ولكن لا شيء.
mpg1351162_rev_3,منتج جيد بشكل عام,ARABIC,3.0,neutral,"Maison, cuisine & bureau",منتج جيد بشكل عام,منتج جيد بشكل عام
67364004_rev_3,Bon Bon Bon,ARABIC,3.0,neutral,"Maison, cuisine & bureau",bon bon bon,bon bon bon
62988362_rev_4,إن قدرة البطارية مقارنة بقوة مصباح المصباح غير كافية.,ARABIC,3.0,neutral,Sports & Loisirs,إن قدرة البطارية مقارنة بقوة مصباح المصباح غير كافية,إن قدرة البطارية مقارنة بقوة مصباح المصباح غير كافية.
66278633_rev_4,حقاً شكراً لك أنا سعيد جداً ????,ARABIC,4.0,positive,TV & HIGH TECH,لك أنا سعيد,حقاً شكراً لك أنا سعيد جداً ????
65760041_rev_3,أحب التصميم، والشعلة عالية الجودة جداً !! أنا أضيع فقط عندما أريد إشعالها في اللون الأسود يجب أن أبحث دائماً عن مكان الزر. وإلا فإن منتج جيد جداً.,ARABIC,5.0,positive,Sports & Loisirs,أحب والشعلة عالية الجودة أنا أضيع فقط عندما أريد إشعالها في اللون الأسود يجب أن أبحث عن مكان الزر وإلا فإن منتج جيد,أحب التصميم، والشعلة عالية الجودة جداً !! أنا أضيع فقط عندما أريد إشعالها في اللون الأسود يجب أن أبحث دائماً عن مكان الزر. وإلا فإن منتج جيد جداً.
65582792_rev_3,إن المنتج الذي يُصَنَعُ ليس سيئاً، وإن المنتج الذي يُصَنَعُ خدمةً غير مرضية.,ARABIC,1.0,negative,TV & HIGH TECH,إن المنتج الذي ليس وإن المنتج الذي غير مرضية,إن المنتج الذي يُصَنَعُ ليس سيئاً، وإن المنتج الذي يُصَنَعُ خدمةً غير مرضية.
67217856_rev_3,الجودة ؟???????????????,ARABIC,1.0,negative,TV & HIGH TECH,الجودة,الجودة ؟???????????????
50632521_rev_5,تدابير كبيرة جيدة ولكن بدون دعم,ARABIC,3.0,neutral,TV & HIGH TECH,تدابير كبيرة جيدة ولكن بدون دعم,تدابير كبيرة جيدة ولكن بدون دعم
65626509_rev_3,نعم,ARABIC,5.0,positive,Sports & Loisirs,نعم,نعم
64231347_rev_4,القيادة عن بعد تعمل بشكل جيد وبأسعار منخفضة,ARABIC,5.0,positive,TV & HIGH TECH,القيادة عن بعد تعمل بشكل جيد وبأسعار منخفضة,القيادة عن بعد تعمل بشكل جيد وبأسعار منخفضة
60840048_rev_4,إنه ليس قويا بما فيه الكفاية,ARABIC,3.0,neutral,"Maison, cuisine & bureau",إنه ليس قويا بما فيه الكفاية,إنه ليس قويا بما فيه الكفاية
mpg1173293_rev_3,أنا أؤكد أنه قوي بما فيه الكفاية لرفع الميكروويف ويتوافق مع الصورة.,ARABIC,5.0,positive,TV & HIGH TECH,أنا أؤكد أنه قوي بما فيه الكفاية لرفع الميكروويف ويتوافق مع الصورة,أنا أؤكد أنه قوي بما فيه الكفاية لرفع الميكروويف ويتوافق مع الصورة.
35903368_rev_5,غير عملي,ARABIC,1.0,negative,TV & HIGH TECH,غير عملي,غير عملي
40800726_rev_4,ضوء ضئيل,ARABIC,3.0,neutral,TV & HIGH TECH,ضوء ضئيل,ضوء ضئيل
mpg1544853_rev_5,منتج جيد جدا,ARABIC,5.0,positive,TV & HIGH TECH,منتج جيد جدا,منتج جيد جدا
66155074_rev_4,إنه جيد للأطفال فقط,ARABIC,2.0,negative,Sports & Loisirs,إنه جيد للأطفال فقط,إنه جيد للأطفال فقط
64142811_rev_3,المنتج السيء,ARABIC,1.0,negative,Sports & Loisirs,المنتج السيء,المنتج السيء
66566734_rev_4,من المستحيل تركيب العجلات التي تتحرك باستمرار، لذلك ليس ممكناً للغاية، لحسن الحظ، فإنه يتطلع!,ARABIC,3.0,neutral,"Maison, cuisine & bureau",من المستحيل تركيب العجلات التي تتحرك لذلك ليس لحسن فإنه يتطلع,من المستحيل تركيب العجلات التي تتحرك باستمرار، لذلك ليس ممكناً للغاية، لحسن الحظ، فإنه يتطلع!
62526471_rev_3,ps mal,ARABIC,2.0,negative,Sports & Loisirs,p mal,ps mal
32464387_rev_4,مفيد حقا,ARABIC,5.0,positive,"Maison, cuisine & bureau",مفيد حقا,مفيد حقا
37307672_rev_4,ليس قوياً على الإطلاق.,ARABIC,3.0,neutral,TV & HIGH TECH,ليس على الإطلاق,ليس قوياً على الإطلاق.
41570626_rev_4,إنّه يفتقر إلى البطاقة الصغيرة.,ARABIC,3.0,neutral,TV & HIGH TECH,يفتقر إلى البطاقة الصغيرة,إنّه يفتقر إلى البطاقة الصغيرة.
mpg1146244_rev_5,ثمن Bon Rapport على الجودة، ولكن ليس على القمة :) ,ARABIC,3.0,neutral,Sports & Loisirs,ثمن bon rapport على ولكن ليس على القمة,ثمن bon rapport على الجودة، ولكن ليس على القمة :)
64188438_rev_3,الجودة الصفرة، لا توجد أزياء الليل.,ARABIC,1.0,negative,TV & HIGH TECH,الجودة لا توجد أزياء الليل,الجودة الصفرة، لا توجد أزياء الليل.
66565167_rev_3,وهو ما يجب تجنبه للتلفزيونات الكبيرة الحجم. مثاليًا للقياسات الصغيرة أقل من 40.,ARABIC,3.0,neutral,TV & HIGH TECH,وهو ما يجب تجنبه للتلفزيونات الكبيرة الحجم للقياسات الصغيرة أقل من,وهو ما يجب تجنبه للتلفزيونات الكبيرة الحجم. مثاليًا للقياسات الصغيرة أقل من 40.
66266173_rev_3,من الأعلى من الأعلى,ARABIC,5.0,positive,"Maison, cuisine & bureau",من الأعلى من الأعلى,من الأعلى من الأعلى
47893582_rev_3,كما هو موضح، شكراً جزيلاً لكم.,ARABIC,5.0,positive,TV & HIGH TECH,كما هو لكم,كما هو موضح، شكراً جزيلاً لكم.
66027477_rev_5,حسناً.,ARABIC,4.0,positive,"Maison, cuisine & bureau",,حسناً.
60840048_rev_4,إنه ليس قويا بما فيه الكفاية,ARABIC,3.0,neutral,"Maison, cuisine & bureau",إنه ليس قويا بما فيه الكفاية,إنه ليس قويا بما فيه الكفاية
mpg46159_rev_5,الهشاشة,ARABIC,3.0,neutral,Sports & Loisirs,الهشاشة,الهشاشة
mpg915335_rev_4,بوف، ليس فظيعاً كالمقال، والضوء غير مكثف.,ARABIC,3.0,neutral,TV & HIGH TECH,ليس والضوء غير مكثف,بوف، ليس فظيعاً كالمقال، والضوء غير مكثف.
mpg928600_rev_3,وبالرغم من ذلك، فإن الحفاظ على تقدمها أمر بالغ الأهمية.,ARABIC,3.0,neutral,Sports & Loisirs,وبالرغم من فإن الحفاظ على تقدمها أمر بالغ الأهمية,وبالرغم من ذلك، فإن الحفاظ على تقدمها أمر بالغ الأهمية.
mpg1469608_rev_4,لا بأس بذلك.,ARABIC,4.0,positive,Sports & Loisirs,لا بأس بذلك,لا بأس بذلك.
67179550_rev_3,يعمل بشكل جيد مع أندرويد 14، TNT، صور HD. En gros c'est bon rapport qualité/price,ARABIC,5.0,positive,TV & HIGH TECH,يعمل بشكل جيد مع أندرويد صور hd en gros cest bon rapport qualitéprice,يعمل بشكل جيد مع أندرويد 14، tnt، صور hd. en gros c'est bon rapport qualité/price
65761997_rev_3,يضيء اللون,ARABIC,1.0,negative,TV & HIGH TECH,يضيء اللون,يضيء اللون
62174329_rev_4,مارس بشكل جيد,ARABIC,4.0,positive,"Maison, cuisine & bureau",مارس بشكل جيد,مارس بشكل جيد
63242247_rev_3,أنا أقدّر المنتج، لكنّ التسليم استغرق وقتاً طويلاً.,ARABIC,5.0,positive,"Maison, cuisine & bureau",أنا التسليم استغرق,أنا أقدّر المنتج، لكنّ التسليم استغرق وقتاً طويلاً.
mpg923468_rev_5,ضعيف بعض الشيء ومستقر في المتوسط، ويهدف فقط للمبتدئين.,ARABIC,2.0,negative,TV & HIGH TECH,ضعيف بعض الشيء ومستقر في ويهدف فقط للمبتدئين,ضعيف بعض الشيء ومستقر في المتوسط، ويهدف فقط للمبتدئين.
